//STEPDIAG 1
2025/06/09
///DUTY-RATIO
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
//STEPDIAG 2
2025/06/07
///DUTY-RATIO
FRONT_SEARCH_0ST-2_5240_V2,199,82,0,3,101.2
FRONT_SEARCH_0ST-2_5240_V2,374,165,0,3,113.0
FRONT_WELD_0ST-2_5240_V2,30,12,0,0,103.2
FRONT_WELD_0ST-2_5240_V2,307,118,0,1,102.7
CLEAN-R1,43,3,0,1,138.2
CLEAN-R1,230,35,1,0,108.9
MOVE_INTO_TUNNEL,3,0,0,1,130.9
SKRZYNIA_5240_0_STOPNI_2OBR,1381,550,0,3,106.3
CLEAN-R1,43,3,0,1,139.6
CLEAN-R1,45,5,0,0,126.5
CLEAN-R1,230,35,1,0,109.1
SKRZYNIA_5240_90_STOPNI_20BR,15,8,0,0,116.9
SKRZYNIA_5240_90_STOPNI_20BR,20,10,0,0,113.2
SKRZYNIA_5240_90_STOPNI_20BR,31,14,0,0,117.1
SKRZYNIA_5240_90_STOPNI_20BR,36,16,0,0,112.5
SKRZYNIA_5240_90_STOPNI_20BR,41,17,0,0,121.5
SKRZYNIA_5240_90_STOPNI_20BR,42,18,0,0,122.0
SKRZYNIA_5240_90_STOPNI_20BR,47,20,0,0,117.5
SKRZYNIA_5240_90_STOPNI_20BR,52,22,0,0,111.9
SKRZYNIA_5240_90_STOPNI_20BR,57,23,0,0,107.1
SKRZYNIA_5240_90_STOPNI_20BR,63,26,0,0,102.3
SEARCH-R1,8,0,0,0,107.4
SKRZYNIA_5240_90_STOPNI_20BR,89,35,0,0,101.1
SKRZYNIA_5240_90_STOPNI_20BR,90,36,0,0,104.4
SKRZYNIA_5240_90_STOPNI_20BR,95,38,0,0,104.8
SEARCH-R1,8,0,0,0,101.0
SKRZYNIA_5240_90_STOPNI_20BR,100,40,0,0,100.8
SKRZYNIA_5240_90_STOPNI_20BR,105,41,0,0,106.4
SKRZYNIA_5240_90_STOPNI_20BR,118,47,0,0,100.4
SKRZYNIA_5240_90_STOPNI_20BR,133,56,0,0,102.6
SKRZYNIA_5240_90_STOPNI_20BR,138,58,0,0,100.1
SKRZYNIA_5240_90_STOPNI_20BR,143,59,0,0,105.5
SKRZYNIA_5240_90_STOPNI_20BR,144,60,0,0,105.9
SKRZYNIA_5240_90_STOPNI_20BR,149,62,0,0,100.4
SEARCH-R1,9,0,0,0,101.2
SKRZYNIA_5240_90_STOPNI_20BR,159,65,0,0,104.5
SKRZYNIA_5240_90_STOPNI_20BR,160,66,0,0,106.1
SKRZYNIA_5240_90_STOPNI_20BR,165,68,0,0,101.7
SKRZYNIA_5240_90_STOPNI_20BR,172,71,0,0,107.6
SKRZYNIA_5240_90_STOPNI_20BR,173,72,0,0,101.0
SKRZYNIA_5240_90_STOPNI_20BR,200,86,0,0,102.7
SKRZYNIA_5240_90_STOPNI_20BR,201,87,0,0,107.4
SKRZYNIA_5240_90_STOPNI_20BR,214,93,1,0,110.9
FRONT_SEARCH_90ST-2_5240,57,23,0,3,111.1
SKRZYNIA_5240_90_STOPNI_20BR,640,264,0,0,116.9
SKRZYNIA_5240_90_STOPNI_20BR,643,265,0,0,132.8
SKRZYNIA_5240_90_STOPNI_20BR,649,266,0,0,125.3
SKRZYNIA_5240_90_STOPNI_20BR,658,269,0,0,117.3
SKRZYNIA_5240_90_STOPNI_20BR,741,308,0,0,105.2
SKRZYNIA_5240_90_STOPNI_20BR,761,314,0,0,101.7
///OVERHAUL
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
///ENCNOISE-LV
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
